"Envelope","Name","PostDate","FullType","FundCode","Description","Amount","Reference","GiftDescription","Value","SName","IndvID"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","01/11/2015","Check","1","General Pledge","$135.00","7260","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","01/11/2015","Check","108","Restoration & Repair Fund","$100.00","7259","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","01/25/2015","Check","1","General Pledge","$135.00","7263","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","01/25/2015","Check","1","General Pledge","$135.00","7265","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","02/01/2015","Check","1","General Pledge","$135.00","7266","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","02/09/2015","Check","1","General Pledge","$135.00","7232","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","02/09/2015","Check","108","Restoration & Repair Fund","$100.00","7233","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","03/01/2015","Check","1","General Pledge","$135.00","7274","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","03/01/2015","Check","1","General Pledge","$135.00","7273","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","03/01/2015","Check","1","General Pledge","$135.00","7270","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","03/09/2015","Check","1","General Pledge","$135.00","7278","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","03/09/2015","Check","108","Restoration & Repair Fund","$100.00","7283","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","03/16/2015","Check","1","General Pledge","$135.00","7279","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","03/22/2015","Check","1","General Pledge","$135.00","7281","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","03/29/2015","Check","1","General Pledge","$135.00","7287","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","04/05/2015","Check","1","General Pledge","$135.00","7286","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","04/05/2015","Check","23","Altar supplies","$90.00","7289","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","04/12/2015","Check","1","General Pledge","$135.00","7291","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","04/12/2015","Check","1","General Pledge","$135.00","7296","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","04/12/2015","Check","108","Restoration & Repair Fund","$100.00","7290","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","04/27/2015","Check","1","General Pledge","$135.00","7295","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","05/03/2015","Check","1","General Pledge","$135.00","7301","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","05/17/2015","Check","1","General Pledge","$135.00","7311","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","05/17/2015","Check","1","General Pledge","$135.00","7308","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","05/17/2015","Check","108","Restoration & Repair Fund","$100.00","7307","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","05/20/2015","Check","1","General Pledge","$200.00","7313","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","05/20/2015","Check","80","Daughters of the King","$20.00","7312","Habitat lunch","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","05/31/2015","Check","1","General Pledge","$135.00","7319","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","05/31/2015","Check","1","General Pledge","$135.00","7317","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","06/07/2015","Check","1","General Pledge","$135.00","7323","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","06/07/2015","Check","77","Pass Through","$200.00","7324","SM flooring","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","06/14/2015","Check","1","General Pledge","$135.00","7330","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","06/14/2015","Check","108","Restoration & Repair Fund","$100.00","7325","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","06/21/2015","Check","1","General Pledge","$135.00","7336","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","07/05/2015","Check","1","General Pledge","$135.00","7339","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","07/05/2015","Check","1","General Pledge","$135.00","7337","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","07/13/2015","Check","1","General Pledge","$135.00","7343","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","07/13/2015","Check","108","Restoration & Repair Fund","$100.00","7342","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","07/19/2015","Check","1","General Pledge","$135.00","7345","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","07/27/2015","Check","1","General Pledge","$135.00","7347","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","08/02/2015","Check","1","General Pledge","$135.00","7351","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","08/16/2015","Check","1","General Pledge","$135.00","7361","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","08/16/2015","Check","1","General Pledge","$135.00","7352","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","08/16/2015","Check","108","Restoration & Repair Fund","$100.00","7353","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","08/30/2015","Check","1","General Pledge","$135.00","7363","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","08/30/2015","Check","1","General Pledge","$135.00","7366","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","09/13/2015","Check","1","General Pledge","$135.00","7368","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","09/13/2015","Check","1","General Pledge","$135.00","7367","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","09/20/2015","Check","1","General Pledge","$135.00","7376","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","09/20/2015","Check","108","Restoration & Repair Fund","$100.00","7377","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","10/04/2015","Check","1","General Pledge","$135.00","7381","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","10/04/2015","Check","1","General Pledge","$135.00","7379","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","10/18/2015","Check","1","General Pledge","$135.00","7383","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","10/18/2015","Check","1","General Pledge","$135.00","7385","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","10/18/2015","Check","108","Restoration & Repair Fund","$100.00","7382","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","10/25/2015","Check","1","General Pledge","$135.00","7386","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","11/01/2015","Check","1","General Pledge","$135.00","7398","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","11/22/2015","Check","1","General Pledge","$135.00","7393","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","11/22/2015","Check","1","General Pledge","$135.00","7404","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","11/22/2015","Check","1","General Pledge","$135.00","7395","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","11/22/2015","Check","108","Restoration & Repair Fund","$100.00","7394","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","11/29/2015","Check","1","General Pledge","$135.00","7405","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","12/20/2015","Check","1","General Pledge","$135.00","7413","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","12/20/2015","Check","1","General Pledge","$135.00","7416","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","12/20/2015","Check","1","General Pledge","$65.00","7421","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","12/20/2015","Check","1","General Pledge","$70.00","7421","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","12/20/2015","Check","1","General Pledge","$135.00","7406","","$0.00","REDACTED","REDACTED"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","12/20/2015","Check","108","Restoration & Repair Fund","$100.00","7412","","$0.00","REDACTED","REDACTED"
"REDACTED","5cb5cab175a2e977705d96ddf604a345","04/05/2015","Check","1","General Pledge","$2,000.00","4069","","$0.00","REDACTED","REDACTED"
"REDACTED","5cb5cab175a2e977705d96ddf604a345","08/09/2015","Check","1","General Pledge","$1,000.00","4078","","$0.00","REDACTED","REDACTED"
"REDACTED","5cb5cab175a2e977705d96ddf604a345","11/08/2015","Check","1","General Pledge","$500.00","4093","","$0.00","REDACTED","REDACTED"
"REDACTED","5cb5cab175a2e977705d96ddf604a345","11/29/2015","Check","1","General Pledge","$5,000.00","4096","","$0.00","REDACTED","REDACTED"
"REDACTED","5cb5cab175a2e977705d96ddf604a345","12/20/2015","Check","1","General Pledge","$500.00","4098","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","01/11/2015","Check","1","General Pledge","$100.00","1691","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","01/20/2015","Check","1","General Pledge","$100.00","1693","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","01/25/2015","Check","1","General Pledge","$100.00","1694","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","02/15/2015","Check","1","General Pledge","$100.00","1336","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","03/22/2015","Check","1","General Pledge","$100.00","1695","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","03/29/2015","Check","1","General Pledge","$100.00","1346","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","04/05/2015","Check","1","General Pledge","$100.00","1350","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","05/03/2015","Check","1","General Pledge","$100.00","1721","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","05/10/2015","Check","1","General Pledge","$100.00","1602","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","10/18/2015","Check","1","General Pledge","$100.00","1662","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","10/25/2015","Check","1","General Pledge","$100.00","1614","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","11/01/2015","Check","1","General Pledge","$100.00","1663","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","11/15/2015","Check","1","General Pledge","$100.00","1619","","$0.00","REDACTED","REDACTED"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","12/06/2015","Check","1","General Pledge","$100.00","1622","","$0.00","REDACTED","REDACTED"
"REDACTED","4a5cc8bc8450013e8c11cb13070e92a5","09/06/2015","Check","1","General Pledge","$150.00","2090","","$0.00","REDACTED","REDACTED"
"REDACTED","5b25c439d4fb40df986e136af7777507","03/16/2015","Check","1","General Pledge","$20.00","1259","","$0.00","REDACTED","REDACTED"
"REDACTED","5b25c439d4fb40df986e136af7777507","12/06/2015","Check","1","General Pledge","$20.00","1215","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","01/04/2015","Check","1","General Pledge","$130.00","3274","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","01/11/2015","Check","1","General Pledge","$30.00","3279","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","01/25/2015","Check","1","General Pledge","$60.00","3291","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","02/01/2015","Check","1","General Pledge","$30.00","3300","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","02/15/2015","Check","1","General Pledge","$60.00","3312","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","02/22/2015","Check","1","General Pledge","$30.00","3313","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","03/01/2015","Check","1","General Pledge","$30.00","3317","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","03/16/2015","Check","1","General Pledge","$60.00","3325","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","03/29/2015","Check","1","General Pledge","$60.00","3336","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","04/12/2015","Check","1","General Pledge","$60.00","3341","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","04/27/2015","Check","1","General Pledge","$30.00","3355","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","05/17/2015","Check","1","General Pledge","$90.00","3369","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","05/24/2015","Check","1","General Pledge","$30.00","3370","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","06/21/2015","Check","1","General Pledge","$120.00","3377","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","06/28/2015","Check","1","General Pledge","$30.00","3380","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","07/13/2015","Check","1","General Pledge","$60.00","3391","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","07/27/2015","Check","1","General Pledge","$60.00","3395","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","08/02/2015","Check","1","General Pledge","$30.00","3398","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","08/09/2015","Check","1","General Pledge","$30.00","3403","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","08/16/2015","Check","1","General Pledge","$30.00","3408","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","09/20/2015","Check","1","General Pledge","$120.00","3424","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","10/18/2015","Check","1","General Pledge","$60.00","3438","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","10/18/2015","Check","1","General Pledge","$25.00","1175","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","10/25/2015","Check","1","General Pledge","$60.00","3440","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","11/08/2015","Check","1","General Pledge","$60.00","3449","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","11/22/2015","Check","1","General Pledge","$60.00","3452","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","11/29/2015","Check","1","General Pledge","$30.00","3456","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","12/06/2015","Check","1","General Pledge","$30.00","3460","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","12/20/2015","Check","1","General Pledge","$60.00","3468","","$0.00","REDACTED","REDACTED"
"REDACTED","963044a5307c3efad3fc437732657798","12/29/2015","Check","11","Christmas Offering","$100.00","3470","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","01/04/2015","Check","1","General Pledge","$25.00","3022","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","01/25/2015","Check","1","General Pledge","$20.00","3028","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","02/09/2015","Check","1","General Pledge","$20.00","3032","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","03/01/2015","Check","1","General Pledge","$20.00","3039","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","03/22/2015","Check","1","General Pledge","$20.00","3048","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","03/29/2015","Check","1","General Pledge","$20.00","3050","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","04/05/2015","Check","1","General Pledge","$25.00","3052","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","05/10/2015","Check","1","General Pledge","$800.00","1104","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","05/24/2015","Check","1","General Pledge","$20.00","","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","07/13/2015","Check","1","General Pledge","$25.00","3075","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","08/16/2015","Check","1","General Pledge","$25.00","3082","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","10/25/2015","Check","1","General Pledge","$25.00","3096","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","11/15/2015","Check","1","General Pledge","$25.00","3099","","$0.00","REDACTED","REDACTED"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","12/20/2015","Check","1","General Pledge","$25.00","3109","","$0.00","REDACTED","REDACTED"
"REDACTED","8583a032cdcef5fadeea0ddab538302e","01/04/2015","Check","1","General Pledge","$100.00","1037","","$0.00","REDACTED","REDACTED"
"REDACTED","8583a032cdcef5fadeea0ddab538302e","01/25/2015","Check","1","General Pledge","$400.00","1055","","$0.00","REDACTED","REDACTED"
"REDACTED","8583a032cdcef5fadeea0ddab538302e","02/09/2015","Check","1","General Pledge","$400.00","1066","","$0.00","REDACTED","REDACTED"
"REDACTED","8583a032cdcef5fadeea0ddab538302e","03/01/2015","Check","1","General Pledge","$400.00","1070","","$0.00","REDACTED","REDACTED"
"REDACTED","8583a032cdcef5fadeea0ddab538302e","07/13/2015","Check","1","General Pledge","$400.00","1136","","$0.00","REDACTED","REDACTED"
"REDACTED","8583a032cdcef5fadeea0ddab538302e","08/16/2015","Check","1","General Pledge","$400.00","1159","","$0.00","REDACTED","REDACTED"
"REDACTED","8583a032cdcef5fadeea0ddab538302e","09/20/2015","Check","1","General Pledge","$400.00","1183","","$0.00","REDACTED","REDACTED"
"REDACTED","8583a032cdcef5fadeea0ddab538302e","10/11/2015","Check","1","General Pledge","$400.00","1196","","$0.00","REDACTED","REDACTED"
"REDACTED","8583a032cdcef5fadeea0ddab538302e","11/15/2015","Check","1","General Pledge","$400.00","1210","","$0.00","REDACTED","REDACTED"
"REDACTED","8583a032cdcef5fadeea0ddab538302e","12/06/2015","Check","1","General Pledge","$20.00","3100","","$0.00","REDACTED","REDACTED"
"REDACTED","8583a032cdcef5fadeea0ddab538302e","12/06/2015","Check","1","General Pledge","$400.00","1225","","$0.00","REDACTED","REDACTED"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","01/20/2015","Check","1","General Pledge","$325.00","3558","","$0.00","REDACTED","REDACTED"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","02/15/2015","Check","1","General Pledge","$325.00","3521","","$0.00","REDACTED","REDACTED"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","03/16/2015","Check","1","General Pledge","$325.00","3561","","$0.00","REDACTED","REDACTED"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","06/07/2015","Check","1","General Pledge","$325.00","3602","","$0.00","REDACTED","REDACTED"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","06/07/2015","Check","1","General Pledge","$325.00","3579","","$0.00","REDACTED","REDACTED"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","06/07/2015","Check","1","General Pledge","$325.00","3634","","$0.00","REDACTED","REDACTED"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","06/28/2015","Check","1","General Pledge","$325.00","3641","","$0.00","REDACTED","REDACTED"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","09/13/2015","Check","1","General Pledge","$325.00","3694","","$0.00","REDACTED","REDACTED"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","09/13/2015","Check","1","General Pledge","$325.00","3672","","$0.00","REDACTED","REDACTED"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","10/11/2015","Check","1","General Pledge","$325.00","3711","","$0.00","REDACTED","REDACTED"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","12/06/2015","Check","1","General Pledge","$325.00","3733","","$0.00","REDACTED","REDACTED"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","12/27/2015","Check","1","General Pledge","$325.00","3765","","$0.00","REDACTED","REDACTED"
"REDACTED","7982fb6808e56e59161e540b5c2f1343","12/13/2015","Check","1","General Pledge","$5,000.00","2643","","$0.00","REDACTED","REDACTED"
"REDACTED","7982fb6808e56e59161e540b5c2f1343","12/13/2015","Check","5","Memorial Fund","$100.00","2645","Alex Bell","$0.00","REDACTED","REDACTED"
"REDACTED","7982fb6808e56e59161e540b5c2f1343","12/13/2015","Check","14","Christmas Memorials","$50.00","2646","","$0.00","REDACTED","REDACTED"
"REDACTED","7982fb6808e56e59161e540b5c2f1343","12/13/2015","Check","71","Bldg & Grnds General","$100.00","2644","gardening","$0.00","REDACTED","REDACTED"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","01/06/2015","Check","1","General Pledge","$125.00","","draft 010515","$0.00","REDACTED","REDACTED"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","02/05/2015","Check","1","General Pledge","$125.00","","draft 020515","$0.00","REDACTED","REDACTED"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","03/05/2015","Check","1","General Pledge","$125.00","","draft 030515","$0.00","REDACTED","REDACTED"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","04/08/2015","Check","1","General Pledge","$125.00","","draft 040515","$0.00","REDACTED","REDACTED"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","05/08/2015","Check","1","General Pledge","$125.00","","draft 050515","$0.00","REDACTED","REDACTED"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","06/05/2015","Check","1","General Pledge","$125.00","","draft 060515","$0.00","REDACTED","REDACTED"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","07/07/2015","Check","1","General Pledge","$125.00","","draft 070515","$0.00","REDACTED","REDACTED"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","08/05/2015","Check","1","General Pledge","$125.00","","draft 080515","$0.00","REDACTED","REDACTED"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","09/08/2015","Check","1","General Pledge","$125.00","","draft 090515","$0.00","REDACTED","REDACTED"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","10/05/2015","Check","1","General Pledge","$125.00","","draft 100515","$0.00","REDACTED","REDACTED"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","11/06/2015","Check","1","General Pledge","$125.00","","draft 110515","$0.00","REDACTED","REDACTED"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","12/07/2015","Check","1","General Pledge","$125.00","","draft 120515","$0.00","REDACTED","REDACTED"
"REDACTED","d659e7e1607ae0f90263472a0c164666","01/21/2015","Check","1","General Pledge","$100.00","","draft 012015","$0.00","REDACTED","REDACTED"
"REDACTED","d659e7e1607ae0f90263472a0c164666","02/20/2015","Check","1","General Pledge","$100.00","","draft 022015","$0.00","REDACTED","REDACTED"
"REDACTED","d659e7e1607ae0f90263472a0c164666","03/20/2015","Check","1","General Pledge","$100.00","","draft 032015","$0.00","REDACTED","REDACTED"
"REDACTED","d659e7e1607ae0f90263472a0c164666","04/20/2015","Check","1","General Pledge","$100.00","","draft 042015","$0.00","REDACTED","REDACTED"
"REDACTED","d659e7e1607ae0f90263472a0c164666","05/20/2015","Check","1","General Pledge","$100.00","","draft 052015","$0.00","REDACTED","REDACTED"
"REDACTED","d659e7e1607ae0f90263472a0c164666","06/21/2015","Check","1","General Pledge","$100.00","","draft 062015","$0.00","REDACTED","REDACTED"
"REDACTED","d659e7e1607ae0f90263472a0c164666","07/21/2015","Check","1","General Pledge","$100.00","","draft 072015","$0.00","REDACTED","REDACTED"
"REDACTED","d659e7e1607ae0f90263472a0c164666","08/20/2015","Check","1","General Pledge","$100.00","","draft 082015","$0.00","REDACTED","REDACTED"
"REDACTED","d659e7e1607ae0f90263472a0c164666","09/21/2015","Check","1","General Pledge","$100.00","","draft 092015","$0.00","REDACTED","REDACTED"
"REDACTED","d659e7e1607ae0f90263472a0c164666","10/21/2015","ACH","1","General Pledge","$100.00","","draft 102015","$0.00","REDACTED","REDACTED"
"REDACTED","d659e7e1607ae0f90263472a0c164666","11/20/2015","Check","1","General Pledge","$100.00","","draft 112015","$0.00","REDACTED","REDACTED"
"REDACTED","d659e7e1607ae0f90263472a0c164666","12/21/2015","ACH","1","General Pledge","$100.00","","draft 122015","$0.00","REDACTED","REDACTED"
"REDACTED","99e2f4b38c6539715965c9b8c08f9135","01/11/2015","Check","1","General Pledge","$400.00","8944","","$0.00","REDACTED","REDACTED"
