"Envelope","Name","FundCode","Description","NonPledgePTD","Pledge","CPledgePTD","OPledgePTD","PrePay","Balance","SName","Year"
"REDACTED","c93b589c5d5f8c1135dc90f621e774e2","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","5e820169049b9dfba95a92ba9bce8a48","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0e6105eba7c76845e6f0925aca8149e2","1","General Pledge","$492.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0e6105eba7c76845e6f0925aca8149e2","13","Easter Memorials","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0e6105eba7c76845e6f0925aca8149e2","23","Altar supplies","$45.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0e6105eba7c76845e6f0925aca8149e2","108","Restoration & Repair Fund","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","cea5f5b5df9adee069e1fb8ae5025b05","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e3b80e6b9a7c0c13831ca5a95a17bf0e","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a5b6fa1a8b4c328416332b9a383e4c22","1","General Pledge","$3,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","d4f828126c14f31fcc140d4ca8c2c395","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e5171615884a5ea60f90fceeb8f08015","1","General Pledge","$0.00","$800.00","$485.00","$0.00","$0.00","$315.00","REDACTED","2010"
"REDACTED","e5171615884a5ea60f90fceeb8f08015","104","Outreach Agency","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","1","General Pledge","$0.00","$4,300.00","$4,535.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","10","Easter Offering","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","11","Christmas Offering","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","23","Altar supplies","$80.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","65","Samaritan's Purse","$14.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","104","Outreach Agency","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","108","Restoration & Repair Fund","$0.00","$1,200.00","$300.00","$0.00","$0.00","$900.00","REDACTED","2010"
"REDACTED","bac7c7fcce7bd12043564767b9a2382a","110","Discovery Weekend","$610.05","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0297bcdcef6702d18ff8852ada109f65","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","6c5a427b151c4c3cd4b88fb3fe38e709","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","6a1276cf6dfc81ff82e86b7ca86ddea7","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","5cb5cab175a2e977705d96ddf604a345","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","09941efce3683ecfb8349106ed4c15c3","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","1","General Pledge","$700.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","745a4cd41c2a2a4427c6dda27a78a47a","108","Restoration & Repair Fund","$0.00","$1,000.00","$1,000.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","4a5cc8bc8450013e8c11cb13070e92a5","1","General Pledge","$0.00","$3,840.00","$3,840.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","4a5cc8bc8450013e8c11cb13070e92a5","10","Easter Offering","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","4a5cc8bc8450013e8c11cb13070e92a5","108","Restoration & Repair Fund","$0.00","$600.00","$150.00","$0.00","$0.00","$450.00","REDACTED","2010"
"REDACTED","5b25c439d4fb40df986e136af7777507","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","963044a5307c3efad3fc437732657798","1","General Pledge","$0.00","$1,280.00","$1,325.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","963044a5307c3efad3fc437732657798","23","Altar supplies","$45.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","963044a5307c3efad3fc437732657798","108","Restoration & Repair Fund","$0.00","$500.00","$500.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","798e33518a527f484f01ee4f1bef167d","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","549497fe46645ca657b1df3cff841182","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0016fc527b24e10bdf8bbe13576c683c","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","cbe3cc1f64823abbd9070ecdcd2b6d4d","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e5cd6dcf7abdf1c69989dc7fd3fb3a85","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","8583a032cdcef5fadeea0ddab538302e","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","2a4fa302a0c5763f629e731b1e2ccce2","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","9f8325bd07e7ab64564b1ece2f52090c","1","General Pledge","$275.00","$3,300.00","$3,305.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","5ce6847174db8d36cdd38b46eb484780","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7982fb6808e56e59161e540b5c2f1343","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","1","General Pledge","$0.00","$960.00","$1,000.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","27e17ad5509aade3dcfcbe211b89f696","110","Discovery Weekend","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","d659e7e1607ae0f90263472a0c164666","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","99e2f4b38c6539715965c9b8c08f9135","1","General Pledge","$0.00","$4,200.00","$4,100.00","$0.00","$0.00","$100.00","REDACTED","2010"
"REDACTED","99e2f4b38c6539715965c9b8c08f9135","23","Altar supplies","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","99e2f4b38c6539715965c9b8c08f9135","28","Soup Kitchen","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","99e2f4b38c6539715965c9b8c08f9135","29","Outreach General","$340.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","99e2f4b38c6539715965c9b8c08f9135","80","Daughters of the King","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","99e2f4b38c6539715965c9b8c08f9135","82","Good Friday Offering","$5.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","99e2f4b38c6539715965c9b8c08f9135","104","Outreach Agency","$125.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","99e2f4b38c6539715965c9b8c08f9135","108","Restoration & Repair Fund","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","99e2f4b38c6539715965c9b8c08f9135","109","EFM Scholarship","$40.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","4f4f164ea0f74ddbc45874cd0fe3f20f","1","General Pledge","$0.00","$5,700.00","$5,700.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","4f4f164ea0f74ddbc45874cd0fe3f20f","17","Rector Disc Fund","$500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","4f4f164ea0f74ddbc45874cd0fe3f20f","19","Asst Rector Disc fund","$500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","4f4f164ea0f74ddbc45874cd0fe3f20f","27","Altar Guild","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","4f4f164ea0f74ddbc45874cd0fe3f20f","77","Pass Through","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","4f4f164ea0f74ddbc45874cd0fe3f20f","102","Christian Concert Series","$885.37","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","4f4f164ea0f74ddbc45874cd0fe3f20f","108","Restoration & Repair Fund","$0.00","$500.00","$500.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","2f17c2dedf7536daef740c3bcd859480","1","General Pledge","$0.00","$1,500.00","$1,600.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","2f17c2dedf7536daef740c3bcd859480","10","Easter Offering","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","2f17c2dedf7536daef740c3bcd859480","33","Harris Scholarship","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","2f17c2dedf7536daef740c3bcd859480","108","Restoration & Repair Fund","$3,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","4ec42100fb9beb28d6c922a08a376919","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","50b27fdfee01690a27e71a887bb4327a","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","93ea4c179636ff3a94ba8bfe628a1d87","1","General Pledge","$1,275.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","93ea4c179636ff3a94ba8bfe628a1d87","108","Restoration & Repair Fund","$1,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","6fd8cf2f59dd6356d954816bf0356902","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","f8adcebec0554e2853b50dad96c97875","1","General Pledge","$0.00","$3,900.00","$4,075.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","f8adcebec0554e2853b50dad96c97875","108","Restoration & Repair Fund","$0.00","$500.00","$1,000.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","33fdaca7664e2181fb4b6f5ca44674d8","1","General Pledge","$1,800.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","aeb7de30d753c64bbdb48d210f76c29e","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","d373ac35f4c22d1fb80bd065ebfd792d","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ba5f89a410aae912b8e28adda25e2027","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","5ee3e97fe027ee56516758318b9f6ee5","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0ef163e7652d199340f4cbd6f5dc1320","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c7609d9b10298931c25b71adc1f96ca6","1","General Pledge","$407.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c7609d9b10298931c25b71adc1f96ca6","10","Easter Offering","$1,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c7609d9b10298931c25b71adc1f96ca6","17","Rector Disc Fund","$400.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c7609d9b10298931c25b71adc1f96ca6","29","Outreach General","$470.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c7609d9b10298931c25b71adc1f96ca6","71","Bldg & Grnds General","$470.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c7609d9b10298931c25b71adc1f96ca6","104","Outreach Agency","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c7609d9b10298931c25b71adc1f96ca6","108","Restoration & Repair Fund","$1,100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","b43fa70b794ee55410713d2adfc0f9d7","1","General Pledge","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","b43fa70b794ee55410713d2adfc0f9d7","108","Restoration & Repair Fund","$0.00","$100.00","$100.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ef9ad63f59c591c1c6e45c9b8b59a4c3","1","General Pledge","$0.00","$1,560.00","$1,735.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ef9ad63f59c591c1c6e45c9b8b59a4c3","11","Christmas Offering","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ef9ad63f59c591c1c6e45c9b8b59a4c3","14","Christmas Memorials","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ef9ad63f59c591c1c6e45c9b8b59a4c3","28","Soup Kitchen","$90.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ef9ad63f59c591c1c6e45c9b8b59a4c3","29","Outreach General","$95.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ef9ad63f59c591c1c6e45c9b8b59a4c3","101","Seminary donations","$350.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ef9ad63f59c591c1c6e45c9b8b59a4c3","104","Outreach Agency","$1,570.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ef9ad63f59c591c1c6e45c9b8b59a4c3","108","Restoration & Repair Fund","$0.00","$500.00","$1,000.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","b95478eca19ce68b37a2c31ed7fc150d","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","3c3aa3d39b9904a20971f304f7919608","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","ca3f725da2ec5a083fa0dce1b3afe19d","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","da0700bb53fc062d57666d44e646a4c8","1","General Pledge","$0.00","$6,600.00","$6,600.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","da0700bb53fc062d57666d44e646a4c8","104","Outreach Agency","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","eadebd6a609ca3aa07fd5c916e32dec9","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","1c7e6c78ca2fe517d2c969fd7a535e53","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0bfa9babe8a57407da70f745d411a423","108","Restoration & Repair Fund","$0.00","$200.00","$200.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","e366d588b2b81e89304338173a0d2b29","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","39d7feab937659fba9099400c99ddbd5","1","General Pledge","$0.00","$2,600.00","$2,425.00","$0.00","$0.00","$175.00","REDACTED","2010"
"REDACTED","39d7feab937659fba9099400c99ddbd5","108","Restoration & Repair Fund","$0.00","$500.00","$500.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","bf9ee801dae29905997ad518b09d61ed","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","1fe3fbd484ba1f6b43349a074f8c5e40","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","06a349844dbf1af8a3362edd5c1f5b83","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","de364f5b336159c4d0bb6b4ed00f53a4","1","General Pledge","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","de364f5b336159c4d0bb6b4ed00f53a4","108","Restoration & Repair Fund","$0.00","$100.00","$100.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","b79684e372d0a603a92eb51837bf8216","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","6f591d8fa23553e3f37f668eed069416","1","General Pledge","$0.00","$200.00","$200.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0827080e64eecf6f21f885f895d46d72","1","General Pledge","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","719d11c7d1ed37ba3881c95688d48677","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0b2b07f747b4855081366d65c0999bce","1","General Pledge","$595.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0b2b07f747b4855081366d65c0999bce","55","Youth Programs","$55.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0b2b07f747b4855081366d65c0999bce","65","Samaritan's Purse","$14.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0b2b07f747b4855081366d65c0999bce","80","Daughters of the King","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0b2b07f747b4855081366d65c0999bce","104","Outreach Agency","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","0b2b07f747b4855081366d65c0999bce","108","Restoration & Repair Fund","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","c61d528850d327de9d64e031e2ea7a83","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","2a573b802c712758326547ee629bd8e4","1","General Pledge","$0.00","$720.00","$825.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","2a573b802c712758326547ee629bd8e4","11","Christmas Offering","$60.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","9535cd1add131f48d0103fd5d9f9c7e0","1","General Pledge","$2,600.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","9535cd1add131f48d0103fd5d9f9c7e0","10","Easter Offering","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","031fc1352311cad736eab523759b5413","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","de15d46518b59ccf0dd50efc70136790","1","General Pledge","$180.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","de15d46518b59ccf0dd50efc70136790","65","Samaritan's Purse","$7.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","98356d2a7cd92984ecd2ea5b3c90af4a","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7f3d2965d250f048ecee5f7b7fa54b15","1","General Pledge","$1,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7f3d2965d250f048ecee5f7b7fa54b15","10","Easter Offering","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7f3d2965d250f048ecee5f7b7fa54b15","33","Harris Scholarship","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","7f3d2965d250f048ecee5f7b7fa54b15","108","Restoration & Repair Fund","$0.00","$500.00","$500.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a023eb96dce7523de6dff1abd643cd25","1","General Pledge","$0.00","$10,660.00","$11,000.00","$300.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a023eb96dce7523de6dff1abd643cd25","5","Memorial Fund","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a023eb96dce7523de6dff1abd643cd25","10","Easter Offering","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a023eb96dce7523de6dff1abd643cd25","11","Christmas Offering","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a023eb96dce7523de6dff1abd643cd25","13","Easter Memorials","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a023eb96dce7523de6dff1abd643cd25","29","Outreach General","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a023eb96dce7523de6dff1abd643cd25","33","Harris Scholarship","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a023eb96dce7523de6dff1abd643cd25","104","Outreach Agency","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a023eb96dce7523de6dff1abd643cd25","106","Seminary loan","$500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","a023eb96dce7523de6dff1abd643cd25","108","Restoration & Repair Fund","$0.00","$2,000.00","$2,000.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","fca7b426109d1ef926154c0702b1b4a5","1","General Pledge","$0.00","$1,080.00","$1,080.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","fca7b426109d1ef926154c0702b1b4a5","10","Easter Offering","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","fca7b426109d1ef926154c0702b1b4a5","82","Good Friday Offering","$5.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","fca7b426109d1ef926154c0702b1b4a5","108","Restoration & Repair Fund","$0.00","$100.00","$100.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","1","General Pledge","$150.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","5","Memorial Fund","$2,885.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","6","Mead Hall","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","7","York Place","$225.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","9","United Thank Offerin","$466.25","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","13","Easter Memorials","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","14","Christmas Memorials","$40.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","17","Rector Disc Fund","$2,167.50","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","19","Asst Rector Disc fund","$670.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","23","Altar supplies","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","26","Children's Chapel","$3.35","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","27","Altar Guild","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","28","Soup Kitchen","$205.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","29","Outreach General","$212.29","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","31","Tract Rack","$24.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","33","Harris Scholarship","$915.41","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","37","Christian Ed Receipts","$390.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","38","Stephen Ministry","$9.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","43","Kneelers","$1,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","48","Music","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","50","Parish Life","$606.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","55","Youth Programs","$300.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","56","Coffee Receipts","$15.82","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","63","Reception Fund","$75.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","65","Samaritan's Purse","$256.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","66","Loose Plate","$13,812.84","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","77","Pass Through","$2,022.83","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
"REDACTED","37f2d79daa96cfc20d4c966c49c476cd","78","Office Expense Donat","$26.99","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2010"
